timestamp,value,metric,chunk_owner
2025-06-19 19:45:29,1.0,sum by(chunk_owner) (mc_player_location),
2025-06-19 19:45:30,1.0,sum by(chunk_owner) (mc_player_location),
2025-06-19 19:45:33,1.0,sum by(chunk_owner) (mc_player_location),
2025-06-19 19:45:34,2.0,sum by(chunk_owner) (mc_player_location),
2025-06-19 19:45:37,1.0,sum by(chunk_owner) (mc_player_location),
2025-06-19 19:45:38,1.0,sum by(chunk_owner) (mc_player_location),
2025-06-19 19:45:39,1.0,sum by(chunk_owner) (mc_player_location),
2025-06-19 19:45:31,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:45:32,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:45:33,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:45:34,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:45:35,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:45:36,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:45:37,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:45:38,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:45:39,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:45:40,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:45:41,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:45:42,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:45:43,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:45:44,2.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:45:45,2.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:45:46,2.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:45:47,2.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:45:48,2.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:45:49,2.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:45:50,2.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:45:51,2.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:45:52,3.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:45:53,3.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:45:54,3.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:45:55,4.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:45:56,4.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:45:57,5.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:45:58,5.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:45:59,5.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:00,5.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:01,5.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:02,5.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:03,5.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:04,5.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:05,5.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:06,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:07,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:08,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:09,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:10,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:11,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:12,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:13,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:14,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:15,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:16,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:17,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:18,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:19,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:20,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:21,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:22,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:23,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:24,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:25,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:26,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:27,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:28,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:29,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:30,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:31,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:32,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:33,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:34,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:35,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:36,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:37,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:38,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:39,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:40,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:41,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:42,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:43,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:44,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:45,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:46,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:47,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:48,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:49,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:50,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:51,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:52,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
2025-06-19 19:46:53,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-fj7gr
